id,comment_text,lang,toxic
666,"SOLITAMENTE GLI ENTI COSTITUITI O APPROVATI DALL AUTORITÀ ECCLESIASTICA, AVENTI SEDE IN ITALIA, I QUALI ABBIANO FINE DI RELIGIONE O DI CULTO, POSSONO ESSERE RICONOSCIUTI COME PERSONE GIURIDICHE AGLI EFFETTI CIVILI CON DECRETO DEL PRESIDENTE DELLA REPUBBLICA, UDITO IL PARERE DEL CONSIGLIO DI STATO. SALUTI",it,0
667,"Siamo impazziti ?! Gli Alesana fanno semplice post hardcore,non hanno nulla che fare con l emo e lo screamo,inoltre le fonti saranno sicuramente state scritte da qualche ignorantone",it,0
668,"He visto la tal kumina y el tal congo de Portobelo y eso de cumbia no tiene nada, pero nada es n-a-d-a. Son ritmos africanos 100%. Ojo con lo que dices que estás desinformando pero feo. Les digo a los wikipedistas interesados (pues Panama1519 se niega), que comparen esos videos con esto y digan si tienen algo de parecido que no sea el carácter folclórico latinoamericano del área del Caribe y el elemento negro: https://www.youtube.com/watch?v=0b_wO1tLHDw ",es,0
669,tartışma bir mallık sallaklık ve manyaklıktır benim yaptığımda şu an bu arkadaşlar ben salak aptal ve manyak birinin tekiyim ~( napim allah beni böle yaratmış ~(,tr,1
670,#NAME?,tr,1
671,L articolo rimane approssimativo. Io sto curando la voce [moto rettilineo uniforme]. Dobbiamo adottare una nomenclatura standard. Quell articolo è una schifezza. C impegnamo insieme? Un saluto Karmine (msg) ,it,0
672,"Si, ma la scena è stata girata sul Ponte Mazzini. (firmare sempre gli interventi comunque) Peter eh, what s up doc? ",it,0
673,Hola Mel. ¿Porqué escribes mal los signos de puntuación? Esto no se escribe así. Tampoco es tan complicado hacerlo bien. Un saludo. ,es,0
674,"Perfettamente d accordo. Il paragrafo l ho già ridotto di molto io durante questo pomeriggio per trovare un punto d incontro con l altro utente. Può rimanere così, o si può rendere più elegante con dei sotto-paragrafi, o rimetterlo come prima con tanto di template del partito e/o programma come prima, oppure ridurlo ancora e asciugarlo all essenziale. Ma certo deve rimanere. Star840 (msg) ",it,0
675,"Ciao, l asterisco a quanto pare serve solo per effettuare un link alla voce Cristianesimo, mentre viene comunque effettuato il link alla voce Cristianesimo in Siria sulla scritta  Cristiani . Mi sembra tuttavia un po  confusionaria come dicitura, l asterisco non è di immediata comprensione. Sarebbe meglio toglierlo, lasciando solo la voce relativa al cristianesimo nello stato? Ramac (msg) ",it,0
676,"La voce è stata creata da te nel 2009, non è mai stata cancellata, né spostata. Quindi la modifica di  creazione  non era della voce, ma della sua pagina di discussione (Discussione:Oskar Ursinus), creata oggi per segnalare l inserimento di testo tradotto da altra wiki.    Super      nino    ",it,0
677,Merhaba. İngilizce vikideki w:en:Icelandic name maddesini tercüme edeceğim. Türkçe maddenin adı ne olmalıdır? Maniaqq  İzlanda da adlar mı? İzlandalıların adları mı? Mebule89 veya Vikiçizer e de sorarsanız iyi olur. İyi çalışmalar. Takabeg ,tr,0
678,Ma dai?!...E  dai tempi di Fifa2000 che non collaboravamo...mi ricordo che anche tu creavi i volti dei giocatori... ...Il vizio del calcio e delle modifiche alle magliette però non c è ancora passato!!,it,0
679,"Sei un vandalo. Inoltre non solo insulti Zephiro con l indirizzo Ip, ma anche inventi un altro utente per insultarlo nella sua pagina di rating! Vandalo! Dov è la democrazia, eh? BachDocet (msg) ",it,1
680,"Claro, claro, a esta Enciclopedia, a la Larousse y a la Encarta, no hay duda, tooooooooodas comunistas, tooooooodas marxistas. Sin aportar referencias le recomiendo que vaya a la puerta de la editorial de Larousse, puede que ahí hasta consiga antes que sus afirmaciones sin referencias se incluya en una Enciclopedia. 02:09 12 dic 2007 (CET)   ¿Quiere mi opinión personal? Es un dictador. Pero es que mi opinión personal tampoco vale. Hala, a llorar a otros lares.  ",es,0
681,"(confl) Concordo (con Dimitrij K.). Sul resto, vorrei far presente che la riconferma nacque in un momento in cui già dover riconfermare la funzione sembrava un fatto non necessario. Perciò il meccanismo è prudente, la riconferma tacita, le risposte facoltative. Se oggi siamo cambiati, e non vediamo niente di male nel chiedere un impegno più costante, o perlomeno una conferma di esistenza in vita più frequente, possiamo ripensare il meccanismo, rendendolo ... un po meno tacito. Yuma (msg) ",it,0
682,Intanto potresti fare l upload di questa immagine su   commons  ? Come si può vedere anche nella carta in Suddivisioni di Malta in rosso dovrebbe essere anche segnata l isola le isole di Comino e Cominotto (quelle due isole che stanno tra le due isole maggiori) in quanto fanno parte del   comune  . Grazie! ,it,0
683,"Hocam merhaba, email olayini cozdum sanirim. Dosyayi gonderiyorum size. Biraz amatorce oldu kusura bakmayin. 1.sheet te olmasi gerektigini dusundugum puan durumu mevcut. 2.sheet te yine puan durumu tablosu var. Yesil ile boyanmis satirlar dogru olanlar, kirmizi olanlar sizin listenizle benimkinin arasinda fark olan satirlar. Bazi takimlarin tamaminda sorun varken, bazilarinda sadece gol sayilarinda fark var. 3.sheet te ise koca bir liste goreceksiniz. Bu listede 1959 dan bu yana tum puan durumlarini alt alta siraladim. Boylece filter dan takim ismi secip, o takimin puan durumlarinin toplaminda kac mac oynadigini, galibiyet aldigini vs vs. gorebilirsiniz. Bunu saglama icin yaptim. 3.sheet teki toplam rakamlar ile 1.sheet teki rakamlar birbirine uyuyor bu arada. Karisik anlatmis olabilirim, eger anlasilmazsa bana yazarsaniz daha detayli aciklama yapabilirim. Benim email adresim el_turco9@hotmail.com Eger cevap vermek isterseniz email ile de donus yapabilirsiniz. http://dosya.co/r9d3pbngof8g/Puandurumu.xlsx.html Bu linke yukledim dosyayi. Buradan yukleyerek gonderemedim, hata verdi nedense.",tr,0
684,"Olvidaste firmar tu comentario en Discusión:Cóclea y éste ha sido firmado por un robot automáticamente (ver diff). Si quieres, puedes ir a la página y firmarlo tú mismo poniendo ~~~~ o pulsando el botón Imagen:Button sig2.png de la barra de herramientas. ",es,0
685,"Merhaba, diğer dillerde titi, titti, tipi, piu piu vs adlandırmalar var, İngilizce orijinaline bağlı kalınmamış, dillerine yerleştiği/tanındığı gibi kullanmışlar sanıyorum. Türkçe de tiviti yazılmasında bir sakınca yok, Temel Reis örneği de varken...İyi çalışmalar...Vikipedist  Teşekkür ederim. google ile arama yaptım. Sonuç: Tiviti 21.600 Tweety 302.000 Tweety leşmiş demek. Şimdilik Tiviti yapmak için haklı gerekçe gösteremiyorum. İyi çalışmalar. Hoşçakal. Takabeg ",tr,0
686,"Ciao Basilero, ho aperto un vaglio sulla voce Fernando Alonso. In quanto iscritto al Progetto: Biografie, potresti revisionare la pagina e mettere il tuo nome tra i revisori qui? Grazie     Whatty          nun c è probblema      ",it,0
687,Forse ridefiniamo da qualche parte la funzione xmlGetById. Se commenti le righe node.style.background =  none ; node.style.border =  none ; node.style.fontSize =  8pt ; del suo quickedit.js magari va. Tanto si limitano a settare l aspetto della finestrella. Io non ho proprio tempo di fare esperimenti /      Jalo      ,it,0
688,"No, no es mi intención. Por eso te he dicho lo que está arriba. Saludos. ",es,0
689,"ciao ciccio cattivo (SCERIFFO CATTIVO), qui ciccio buono (ROBIN HOOD) (e che non c ha un cazzo da fare stasera come qualcunaltro che non nomino )))) ho perso tempo a contare i carattEri della tua firma PPPPPPP [[Utente Jollyroge r|    _colOr= Bl ack >J t color= # 2D2D2D >o< font color = #5A5A5A  >l lor= #8787 87 >l _colOr= #B 4B4B4 >yR< /font>o ont>g t>e r    ]] [[Disc ussioni_ut ente:Jolly roger| t color= B lack >۩ all> lo sc eriffo cat tivo l>] ] 23:12, 1 0 gen 2007 _(CET) SONO 307! COS È UNA PUBBLICTÀ OCCULTA DELLA PEUGEOT ? Fragolino - [Я не буду BОРГ] - (segui il bianconiglio)",it,1
690,"Ciao, scusa per la risposta in ritardo ma il tuo messaggio mi era sfuggito a causa di un messaggio successivo. Secondo me con la tua proposta bisogna andarci con i piedi di piombo: la cosa migliore è lanciare una proposta al Bar in modo da trovare un sistema condiviso. Operare con iniziative individuali che non hanno il consenso rischierebbe di generare reazioni a catena. Che ne pensi? gian_d (msg) ",it,0
691,Tüm Vikipedistlere selamlar. Hakemler Kurulu nun artık kurulması lazım. Hakemler Kurulunun kurulmasına yönelik fikirlerinizi Vikipedi:Köy çeşmesi (yönetmelik)nde belirtirseniz sevinirim. Naip İffetoğlu ,tr,0
692,"Si no eres fan de Shakira y no sabes cuando le entregan alguna certificación deja de andar jodiendo y modificando, ayer sony music México publicó que El Dorado es Platino x2 + Oro y tu estás modificando las cosas. ",es,0
693,"Questa voce è un disastro... troppe informazioni, troppe immagini, troppi link, pèersino troppe categorie e portali! Ho tolto un po  di cose superflue e scorporato la voce madonna Madre dei bambini, dove però ho tolto il paragrafo sulle preghiere (non adatto all enciclopedia). Chiederei all autore di riguardare le modifiche e scegliere solo le foto più significative, mettendole vicino al testo, e lasciando il collegamento a commons per tutte le altre. ",it,0
694,"Merhabalar; Yüklediğiniz resimleri ve medyaları uygun lisans etiketleriyle etiketlemez ve kaynağını açık bir şekilde belirtmezseniz, nerede kullanılacağına dair uygun bir açıklama da yapmazsanız yüklediğiniz bu dosyalar silinebilir.Konu ile ilgili ayrıntılı bilgiyi Vikipedi:Telif ve Vikipedi:Resim telif etiketleri sayfalarımızda bulabilirsiniz.Saygılar.25pxSağlamcı  Not:Bu mesaj Manisa Tarzanı ile ilgili yüklediğiniz resimden dolayı gönderilmiştir.",tr,0
695,"Ciao, personalmente sono dell idea che per i vandalismi  stupidi  (quelli in cui l intento vandalico è chiaro e il vandalo sa perfettamente che non dovrebbe farlo) non ci sia bisogno di spiegargli il motivo del blocco, però certo un cartellino rosso non fa male -) ^musaz     †     ",it,0
696,Autor anónimo del blog: Lo que no cuenta la Psicoterapia Gestalt. Un blog más propio de un adolescente resentido que de un profesional de la ciencia de la astronomia. Este señor triunfa más como blogero en la sombra que como astrofísico. Coincido con la anterior discusión. Un saludo.,es,0
697,"APRENDER A ESCRIBIR Este artículo deja muchísimo que desear, ¿ difuminacion  mundial? (mejor difusión)Jajaja, la ignorancia es la madre del atrevimiento. Ah, y es sólo un ejemplo de los muchos errores que hay. Yo tengo mejores cosas que hacer, así que si hay alguien que le importe un poco este grupo podía ponerse manos a la obra. Seguro que los de RBD se lo agradecen",es,0
698,Hayrola hocam sorunmu var sizden yadım istedik kıllık yapıp silen başkası sorumlu ama sizde sorumsuzluk yapıp gitmiş şikayet ediyorsunuz ne alaka hanım evladı dediğiniz kısma ben el atmadım sayın hacı hoca...82.222.117.192 ,tr,1
699,"Selamlar Teacher0691, Katkıların için öncelikle ellerine sağlık. 4 adet (Karadağ Futbol Federasyonu, Lüksemburg Futbol Federasyonu, Kuzey İrlanda Futbol Federasyonu, Malta Futbol Federasyonu)federasyonu EXCEL dosyanda güncelleyebilirmisin? Sayfaları şu an için olmamasına rağmen bırakalım kırmızı olarak dursunlar. İyi Vikiler, Fenerli1978Buyrun beniiiim? ",tr,0
700,"Ciao, in effetti l IMDb non è che sia proprio il massimo ed è per certi aspetti incompleto. Tuttavia credo che ci possa stare insieme agli altri collegamenti, anche se non credo sia obbligatorio averlo in una voce. ",it,0
701,"Aslına bakılırsa bazı maddelerin başlatılış şekli Azerbaycanlı adı altında yapmıştım. Yani geriye döndürmek diye bir şey söz konusu değil çoğu için. Şu ana dek Azeri adıyla olan kategoriler hızlı sile tabi tutulmadı. Azerbaycanlı yerine Azeri adıyla karşılıklarını açmak gerekiyor. esc2003  (Angolalı nın, Angolalıların) bu şekilde değil mi? Tekil hal eki alınca kesmeyle ayırıyoruz, çoğulken ayırmıyoruz. esc2003  Cümle içerisinde tarif ederseniz anlayacağım galiba, TDK daki örnekler anlattığınız şekilde değil çünkü. esc2003  Yani Coğrafyada olduğu gibi mi? esc2003  Peki esc2003 ",tr,0
702,o geri aldığın maddedeki link İngilizcesinde bile yok. sen neden porno sitesi linkini sildiğim halde geri alıyorsun? sende ahlak utanma yok mu? neden pornoculara alet oluyorsun? 85.102.238.18 ,tr,1
703,scoreggia dell etere sarà il fazziosissimo tg3 che oltre ad essere schierato ha pure la faccia tosta di dichiararsi super partes. almeno fede lo ammette. certi commenti tienili per te. Paolo ,it,1
704,"Persino alcuni degli Otto Re sono creati dai fan. Per le informazioni che becchi su internet ricordati di mettere il link della pagina in nota. Zoro1996 (msg) 12.37, 28 feb 2016 (CET)",it,0
705,"Guarda che sei davvero forte. Mi commini un cartellino giallo a caso per quello che non giudichi un insulto. Vengo indicato come troll, ti chiedo di intervenire e tu fai comunella con quello che mi ha insultato. Apri una pagina in cui chiedi di ricevere un rating, ma se il rating non ti sta bene, commenti ed evidenzi la pagina, per poi cancellarla come se fosse di tua proprietà. E hai il coraggio di dire che   io   sono violento? Panairjdde = o.t. = ",it,0
706,"Decir que Paul Preston simplemente inventa es tan BESTIA como decir que la iglesia simplemente se ha limitado a cambiar la historia y esconder los casos de violación de niños. Tan BESTIA señor. Por desgracia, todavía, no nos mandan los señores que usted menciona (no hay ningún gobierno que ellos presidan, punto y aparte). Decir que el presidente del estado español trata con respeto y admiración a Otegui es igual de cierto que decir que Aznar mató a las victimas del 11-M. Y simplemente decir que mañana mismo le reventaré la cabeza al señor..., luego pediré perdón (yo seré más digno y lo haré a su familia) y más tarde el señor Randroide hará un artículo alabando mi idiosincrasia. Necesito que alguien me diga que significa memo (ah! claro, el capitán). ",es,1
707,"Il vandalo milanese non ha mai detto da nessuna parte che vuole togliere la voce di Napoli dalla vetrina. In generale invece si augura che tutte le voci di it.wiki possano essere da vetrina. Il gentile, rispettoso e tollerante napoletano è pregato di mostrare dove il vandalo milanese avrebbe detto una cosa simile. Se ci riesce, sarà mia premura scusarmi. Se non ci riesce sarà bene che entri nell ordine di idee di finire di rompere il cazzo alla gente. Snowdog (Arbeit macht Administratoren!) ",it,1
708,Selena Gomez es estúpida primero se mete con Nick Jonas pobre y después con Justin BIEBER y ahora con Austin Mahone pebres todos los cantantes y eso dijo de ~,es,0
709,   Cazzo    parte bassa del maschio con al basso palle(o zibbitei o coglioni o maroni)dal nome cazzo viene la frase  che cazzo di merda .,it,1
710,gazi üniversitesi fen edebiyat fakültesi  nde okuyan gamze güler adında kız arkadaşıma asker olduğum için ulaşamıyorum gören tanıyan varsa bu adrese bi mesaj gönderirse sevinirim teşekkür ederim .,tr,0
711, eso es lo que pasa cuando intentas hacer varias cosas al mismo tiempo ;)... ¡Mil perdones! Saludos.Mans «...When you knock me down I get the f**k back up again!» 23:40 4 dic 2017 (UTC),es,0
712,"Ciao Johnny. Quando crei la voce su un film, dovresti inserire anche il template:film, che serve, oltre a dare maggiori informazioni sul cast della pellicola, anche a categorizzare correttamente le voci. Per ricavare i dati che servono alla compilazione del template puoi fare riferimento al sito http://www.imdb.it/ In ogni caso ti ringrazio per i tuoi contributi.",it,0
713,Quien te crees que eres para borrar los anadidos en asturleones de la entrada  Bermellar ? No es tu pueblo No es tu país No seas nazi y respeta la pluralidad,es,0
714,Non si dice più Tsingtau in tedesco. Gli tedeschi sono diventati più moderni e usano il Pinyin per la maggiorparte delle città cinesi.2.246.34.,it,0
715,Sadece merakımdan soruyorum. Eğer bugün madde aday gösterileli 15 gün olsaydı dadylığı kapatır mıydınız? Kapatmazsanız ne zamana kadar uzatırdınız? Neden? (bizim 3. sınıf Türkçe kitaplarındaki sorulara benzedi biraz)   ѕησω ωнιтє qυєєη    18px    ιℓєтι ,tr,0
716,"Sanıyorum anlatamadım. Sorun kaynaksız olması değil, bu bilgilerin ansiklopedik değer taşımaması. Her ödül töreniyle ilgili söylenenleri ansiklopedi maddelerine taşıyamayız. Amacımız maddenin konusuyla ilgili bilgi vermek, izlenimleri aktarmak değl. yabancım ",tr,0
717,"Cartellino rosso. Mi dispiace, eri già stato avvisato. Il    blocco    sarà di    8 ore   .Sbazzone (msg) ",it,0
718,"Merhabalar, öncelikle vikipediye hoş geldiniz. Oluşturduğunuz maddede şeklen herhangi bir engel yoktu. Ancak vikipedi bir ansiklopedi ve buradaki maddelerin VP:KD ye uygun olması bekleniyor. Zaten silme işlemi de bu nedenle gerçekleşmiş gördüğüm kadarıyla. Eğer oluşturduğunuz maddenin kayda değer olduğunu düşünüyorsanız, içeriğinizi kaynaklarla desteklerseniz bu konudaki şüpheler giderilebilir. Umarım ilk maddenizin silinmiş olması sizi yeni katkılar yapmaktan alıkoymaz. Ayrıca mesajlarınız sonuna ~~~~ koyarak imza atabilirseniz çok iyi olur. Tekrar hoş gediniz ).",tr,0
719,"Esimio egregio emerito signor Kappaesse, i Cavalieri Aquilani del Magnotta Spada & Scudiscio la ringraziano per il dono fattogli, ma gentilmente diniegano e le restituiscono il presente: se lo riprenda e ne faccia l uso che più le aggrada, ricordandole che chi vuol essere un deus ex machina dell enciclopedia italiana dovrebbe conoscere la sottile differenza che passa fra il trolling e l eccesso di goliardia. Il peggior difetto di voi WIKITOSSICI è la totale mancanza di senso dell uomorismo, autoironia ed autocritica. Mai sentito parlare della caduta degli dei ? Il Goliardicus Ordo è però magnanimo e generoso nei confronti di chi come lei sacrifica notti bianche per la difesa della nazional cultura. se lei ci ha bloccato per trolling, noi non oseremo infangare il suo lavoro lasciandole una macchia di menzogna ma la accontenteremo: per cui le daremo un consiglio sul regalo che le abbiamo restituito: lo prenda e ne faccia un uso di supposta effervescente, può dare soddisfazioni (Questo è trolling, vai col blocco a 4 ore !)",it,0
720,   Bu ayki işbirliğine katılın!    Kasım 2010 ayının iş birliği;    Arnavutluk maddesinin SM yapılması   . Proje başlangıç:    7 Kasım 2010    Proje bitiş:    30 Kasım 2010    ,tr,0
721,"Ciao, ho completato il nuovo distintivo: Rank insignia of secondo capo scelto of the Italian Navy.svg. L ho anche aggiunto nella pagina, grazie mille per la pronta segnalazione! A presto, F l a n k e r (msg) ",it,0
722,"En varios sitios del artículo había cosas ambiadas, borradas o estúpidas añadidas, algún troll se aburría y nos ha jodido el artículo. El apartado de  cómo cambiar la MAC en MacOS  ahora está prácticamente vacío: hay que rellenarlo. También el sujeto ha borrado la cabecera del artículo.",es,1
723,"Por supuesto que es relevante. Si se conoce en el mundo entero esta localidad catalana es por el hecho de aparecer en todos los directorios gays mundiales, en primer lugar, y por su Festival de Cine de Terror y Fantástico, en segundo.",es,0
724,"Continui a non argomentare sui fatti, sono io che termino il confronto con te, qui. La tua replica (oltre ad essere carente di punteggiatura) risulta veramente puerile ed infantile. Mi domando quanti anni abbia. Continui a parlare di cose che non ti riguardano: allora lo faccio pure io. Spero solo che il tuo cristianesimo alla famiglia cristiana, del  volemose bene , del  cristianesimo ridotto a croce rossina del mondo , del fatto che fino a ieri la rivista incitava a fare l elemosina agli zingari (oggi sembra che si siano accorti del racket..), ecc... (potrei continuare a lungo, ma tanto dubito che tu riesca a capire cosa cerco di dirti) un giorno si svegli dal letargo in cui (anche grazie ai massoni) è finito. Per darti una bella sveglia Effedieffe.com Mr.Peter (msg) ",it,0
725,"...ve şablonların biraz daha vurgulanacağı bir tasarımın önerisi için,  Yapımcının hakları ile ama kullanabilinir  bölümüne biraz müdahele ediyorum... Doruk Salancı ",tr,0
726,"Mira a ver si te valen las referencias de este libro: Ema Cibotti,   Queridos enemigos. De Beresford a Maradona, la verdadera historia de las relaciones entre ingleses y argentinos  , Aguilar, 2012, ISBN 9870424252. Puedes empezar por las páginas 13 y 14. O este otro: Jorge Fontevecchia,   Reportajes2  , Sudamericana, 2012, ISBN 9500739658, que habla de una anglofobia anterior a Maradona; aquí, Américo Castro habla de la  anglofobia económica sobre el supuesto imperialismo y explotación británicos , en 1940. Si las actuales referencias no te gustan, ¿valdrían estas? Enrique ",es,0
727,"Es mentira porque IU su idiologia es verderamente comunismo no puede ser ni socialdemacria ni nada que tenga que ver con la democracia IU no es democratico y de eso ahi prueba eje el comunismo viene de Extrema Izquierda o dicho de otra manera Revolucionaria y los Extremos no son democrata sus idiologias auntenticas son - extrema izquierda, comunismo, republicanismo, ecologismo y ecosocialismo, federalismo, etc. Todo aquello que venga de la izquierda y la ultraizquierda esta es la verdad. ",es,0
728,"tamam varolan konudan devam etmek daha mantıklı, doğru söylüyorsunuz. Ahlak konusu dünyevi işlerde değil, ruhani işlerdeki ahlakdan bahsediyordum. Şimdilik daha küçük bir proje olarak günahlardan başlayalım. iyi çalışmalar. Süleyman Habib ",tr,0
729,"Beh sì ma forse il periodo non è il migliore. Sai com è: complotti, colpi di mano, dittature, calci nel sedere (ah no, quello no -D). Aspettiamo settembre? Però   c hai   ragGione dobbiamo ufficializzare quella policy (sottintendevi   anche   quello no?).    Kal    -    El    ",it,0
730,"Hoşgeldin Densiutku, gözümüz yollarda kaldı valla. ) Özgür  Ooo hoşgeldin Deniz, ısınma turları atmaya başlamışsın bile. Şimdi ilk iş şu kullanıcı sayfandan geçmiş zaman eklerini çıkar da işe koyul. )) Sağlıcakla. Cansız ",tr,0
731,"Merhaba. Kasım 2015 Türkiye genel seçimleri sayfasında, daha sonuçların açıklanmasına iki aydan fazla süre olduğundan tabloları kaldırdım. Henüz hangi partilerin seçime gireceğini dahi bilmiyoruz, o yüzden bu tür tabloları eklemek için çok erken. Umarım itirazınız yoktur. Asıl söylemek istediğim, bazı illerde Kasım 2015 seçimleri ile ilgili maddeler açtığınızı fark ettim. Önceki seçimle ilgili bilgileri kopyalarak yeni seçim maddesi açmak doğru değil. Seçmen sayılarının önceki seçimle aynı olduğunu varsaymak hatalı örneğin, geçen seçimden bu yana ölenler, 18 olanlar, taşınanlar vs. var. Seçmen listeleri tekrar askıya çıkacak, sayılar tekrar belirlenecek. Ayrıca dediğim gibi, hangi partilerin seçime gireceği belli değil, mesela geçen seçimlere giren bir partinin bu seçimlere girmemesi pekala mümkün. Bu yüzden bu tür sayfaları açmak için çok erken, içini dolduracak bilgiye henüz sahip değiliz. Ki zaten sayfa sonuçlardan ibaret olacaksa, bunlar belli olsa bile 1 Kasım dan önce sayfaları açmanın pek anlamı yok kanaatimce.Cfsenel (mesaj) ",tr,0
732,"  El periodista de abc color de Paraguay, Hugo Ruiz Olazar, ha publicado una serie de artículos y entrevistas que se orientan a exponer la  verdad oculta  del Marzo Paraguayo. Dicha serie de artículos expone las siguientes conclusiones:     1- Argaña no murió acribillado, sino que murió antes. Una declaración de su chofer y de otros testigos apoyarían tal tesis.     2- Los jóvenes en la plaza fueron tiroteados desde el techo del edificio del Senado. La declaraciones, en una entrevista periodística, de dos de los heridos en la plaza, apoyan tal idea.     3- En definitiva, el Marzo Paraguayo fue un titánico montaje elaborado para derrocar al gobierno de Cubas Grau y de Lino Oviedo.     Los artículos y conclusiones de Olazar no se han elevado a juicio ni los declarantes han ofrecido sus manifiestaciones ante la autoridad pertinente.   Tiene tan solo 141 palabras, así que quedan 633 palabras pra detallar un poco más...se lo puede hacer con referencias, ver WP:CITAR y la sección referencias del artículo. Sanct Sangha( Aquí estoy para leer y compartir)02:50 27 dic 2007 (CET)",es,0
733,"Gericilik Diyalektik Materyalist felsefe açısından çeşitli kullanımlara sahiptir. Emperyalizmde gerici olarak nitelendirilir, gerektiğinde liberal burjuvazide. Ama çoğunlukla feodal sınıflar ve çarlık yanlıları/polisleri için kullanılmıştır.78.163.246.139 ",tr,0
734,"Selam, Noumenon haklı, diğer SAM lerle birlike o da kapatılacaktır. Diğer sorunuza gelince; hem burada, hem de şurada iki liste göze çarpıyor; birleştirilmeleri uygun olacaktır. Silinmiş içeriğe gelince, o da zaten bu iki mevcut maddeden birinin kopyası gibi, ama belli ki telifli olması nedeniyle silinmiş. İyi çalışmalar. M. M. ",tr,0
735," No, non ero attivo! ) Devo dire che questi vandali/troll hanno una mente pazzesca. Leo0428 (msg)  Il bello è che ha detto una cavolata anche con il mio nome, non mi chiamo Leonardo!!!!",it,0
736,"Hola antetodo un saludo, y agradecerte tu colaboración en el artículo Historia de la ciudad de Valencia, bueno verás que poco a poco le vamos dando cuerpo, te agradezco sinceramente tu colaboración y espero completemos un buen artículo.  Killer,Imagen:wink.png. Sobre:    Retocada estructura. Pienso que mejor seguir en lo posible un orden cronológico y secuencial.    en Historia de la ciudad de Valencia. Desconozco a que te refieres concretamente, pero esa es la idea, aunque reconozco que a veces voy corto de tiempo y me limito a subir datos para posteriormente reuvicarlos. También estoy trabajando sobre unas barras cronológicas que tal vez vayan bién ejemplos gráficos de barras para historia ",es,0
737,   Albümler için:    {{Şablon:Bilgi Kutusu Albüm}} 400+ madde {{Şablon:Albüm}} 256 madde {{Şablon:Müzik albümü}} 150+ madde {{Şablon:Müzik albümü bilgi kutusu}} 101 madde {{Şablon:Albüm 2}} 62 madde    Sanatçılar için:    {{Şablon:Müzik sanatçısı bilgi kutusu}} 200+ madde {{Şablon:Müzisyen}} 150+ madde {{Şablon:Müzisyenler}} 100+ madde {{Şablon:Grup}} 100+ madde {{Şablon:Müzik Grubu}} 50 den az madde {{Şablon:Müzik grubu bilgi kutusu}} 19 madde {{Şablon:Müzisyen2}} 12 madde,tr,0
738,"Hola, no sé si debo plantearlo aquí o en el proyecto wikiwomen, pero hay artículos como éste que apuntan maneras. Salud ",es,0
739,"Scusa Luca, in generale queste considerazioni fanno parte del vaglio e secondo me, anche per ragioni di completezza, sarebbe il caso di riportarle lì, non nelle singole pagine di discussione degli utenti. Ciao.      Er Cicero      ",it,0
740,incinta? del resto ti riportava le scatole di preservativi integri. Visto che ci sei traduci anche Lady Godiva che non c è nella wiki italiana.,it,0
741,"merhaba, hazırladığınız sinema film künyesi gerçekten güzel ilerliyor, fakat standart olarak bütün maddelerde yer alacak bir film künyesinin çok detaylı olmaması taraftarıyım. Dağıtım şirketi, bütçesi, yapım şirketi önemli fakat bu detaylardan madde içinde de bahsedilebilir. Sağ tarafın sadece temel unsurları içermesi daha iyi olur diye düşünüyorum. Benzer bir açıklamayı Şablon tartışma:Film Künyesi`nde de yapmıştım, siz ne düşünüyorsunuz? Saygılar. 16 ",tr,0
742,"Sono Giacomo aka Patroller Sigifredobau ecc. ecc. ecc. Sei stato cordialmente invitato a prenderlo in culo, già l ho segnalato se passi di là segnala ma se passi dalla polizia postale è meglio (diffamazione, stalking, e altre robette si trovano). Vedi tu. P.S. Il mio IP non è monitorato.99.39.4.",it,1
743,Questa voce è talmente agiografica che pare scritta dallo stesso Klaus Davi. Auto-pubblicitaria al limite del ridicolo. Va rivista del tutto. Urge l intervento di un amministratore. 82.59.196.,it,0
744,"PS Non te la scuso, né scuso la tua sconfinata presunzione perché troppe di pagnotte ne devi mangiare prima di venire a insegnar qualcosa a me",it,1
745,il paragrafo delle polemiche è stato scopiazzato (o è stato fatto scopiazzando) dall ultimo numero di  azione non violenta . Quello del 05/09 articolo della redazione  Uno strumento micidiale 79.50.251.,it,0
746,"Kategori:Bozuk dış bağlantılar Robot gerçeklestirdigi bir kaç kontrolde asağıdaki dış bağlantının çalışmadığını tespit etti. Lütfen bağlantıyı siz de kontrol edip bozuksa siliniz ya da düzeltiniz. Düzelttikten sonra lütfen bu mesajı da başlığı ve kategorisi ile birlikte siliniz. http://www.kimyaevi.org/elementler/ In Brom on Wed Jun 21 22:36:48 2006, 403 Access Forbidden In Brom on Wed Jun 21 23:47:45 2006, 403 Access Forbidden In Brom on Wed Jun 28 13:49:18 2006, 403 Access Forbidden In Brom on Sun Jul 2 14:13:12 2006, 403 Access Forbidden Dbl2010bot ",tr,0
747,"   Redundancias Antienciclopédicas    La información sobre Al Manar ya está expuesta en el artículo sobre Hezbollah, no es necesario redundar en la misma información una y otra vez. Para eso se hace una wiki con enlaces. SHALOM AJSHAV ",es,0
